,item_code,planned_qty,receipt_date,release_date,lead_time,order_type,urgency_status
4182,DCL-140,120,2023-04-23,2023-04-09,14,Production Order,
4183,CPK-200,248,2022-12-27,2022-12-24,3,Production Order,urgent
4184,CPK-200,52,2022-12-31,2022-12-28,3,Production Order,urgent
4185,CPK-200,48,2023-01-01,2022-12-29,3,Production Order,urgent
4186,CPK-200,52,2023-01-10,2023-01-07,3,Production Order,
4187,ASL-110,90,2022-12-24,2022-12-21,3,Production Order,urgent
4188,ASL-110,188,2022-12-25,2022-12-22,3,Production Order,urgent
4189,ASL-110,186,2022-12-27,2022-12-24,3,Production Order,urgent
4190,ASL-110,153,2022-12-31,2022-12-28,3,Production Order,urgent
4191,ASL-110,91,2023-01-01,2022-12-29,3,Production Order,urgent
4192,ASL-110,50,2023-01-02,2022-12-30,3,Production Order,urgent
4193,ASL-110,106,2023-01-03,2022-12-31,3,Production Order,urgent
4194,ASL-110,40,2023-01-04,2023-01-01,3,Production Order,urgent
4195,ASL-110,72,2023-01-08,2023-01-05,3,Production Order,
4196,ASL-110,59,2023-01-09,2023-01-06,3,Production Order,
4197,ASL-110,98,2023-01-10,2023-01-07,3,Production Order,
4198,ASL-110,64,2023-01-13,2023-01-10,3,Production Order,
4199,ASL-110,149,2023-01-14,2023-01-11,3,Production Order,
4200,ASL-110,50,2023-01-15,2023-01-12,3,Production Order,
4201,ASL-110,235,2023-01-17,2023-01-14,3,Production Order,
4202,ASL-110,50,2023-01-19,2023-01-16,3,Production Order,
4203,ASL-110,100,2023-01-20,2023-01-17,3,Production Order,
4204,ASL-110,21,2023-01-23,2023-01-20,3,Production Order,
4205,ASL-110,60,2023-01-24,2023-01-21,3,Production Order,
4206,ASL-110,53,2023-01-25,2023-01-22,3,Production Order,
4207,ASL-110,40,2023-01-26,2023-01-23,3,Production Order,
4208,ASL-110,72,2023-01-28,2023-01-25,3,Production Order,
4209,ASL-110,119,2023-01-30,2023-01-27,3,Production Order,
4210,ASL-110,47,2023-01-31,2023-01-28,3,Production Order,
4211,ASL-110,127,2023-02-01,2023-01-29,3,Production Order,
4212,ASL-110,160,2023-02-02,2023-01-30,3,Production Order,
4213,ASL-110,66,2023-02-04,2023-02-01,3,Production Order,
4214,ASL-110,60,2023-02-05,2023-02-02,3,Production Order,
4215,ASL-110,121,2023-02-07,2023-02-04,3,Production Order,
4216,ASL-110,46,2023-02-08,2023-02-05,3,Production Order,
4217,ASL-110,82,2023-02-09,2023-02-06,3,Production Order,
4218,ASL-110,106,2023-02-11,2023-02-08,3,Production Order,
4219,ASL-110,114,2023-02-14,2023-02-11,3,Production Order,
4220,ASL-110,125,2023-02-15,2023-02-12,3,Production Order,
4221,ASL-110,37,2023-02-16,2023-02-13,3,Production Order,
4222,ASL-110,146,2023-02-18,2023-02-15,3,Production Order,
4223,ASL-110,100,2023-02-19,2023-02-16,3,Production Order,
4224,ASL-110,116,2023-02-20,2023-02-17,3,Production Order,
4225,ASL-110,50,2023-02-21,2023-02-18,3,Production Order,
4226,ASL-110,47,2023-02-22,2023-02-19,3,Production Order,
4227,ASL-110,157,2023-02-25,2023-02-22,3,Production Order,
4228,ASL-110,157,2023-02-26,2023-02-23,3,Production Order,
4229,ASL-110,115,2023-02-27,2023-02-24,3,Production Order,
4230,ASL-110,91,2023-02-28,2023-02-25,3,Production Order,
4231,ASL-110,50,2023-03-03,2023-02-28,3,Production Order,
4232,ASL-110,82,2023-03-04,2023-03-01,3,Production Order,
4233,ASL-110,163,2023-03-05,2023-03-02,3,Production Order,
4234,ASL-110,147,2023-03-06,2023-03-03,3,Production Order,
4235,ASL-110,109,2023-03-08,2023-03-05,3,Production Order,
4236,ASL-110,50,2023-03-09,2023-03-06,3,Production Order,
4237,ASL-110,91,2023-03-11,2023-03-08,3,Production Order,
4238,ASL-110,50,2023-03-13,2023-03-10,3,Production Order,
4239,ASL-110,51,2023-03-15,2023-03-12,3,Production Order,
4240,ASL-110,50,2023-03-16,2023-03-13,3,Production Order,
4241,ASL-110,108,2023-03-17,2023-03-14,3,Production Order,
4242,ASL-110,50,2023-03-18,2023-03-15,3,Production Order,
4243,ASL-110,55,2023-03-19,2023-03-16,3,Production Order,
4244,ASL-110,56,2023-03-20,2023-03-17,3,Production Order,
4245,ASL-110,54,2023-03-21,2023-03-18,3,Production Order,
4246,ASL-110,50,2023-03-23,2023-03-20,3,Production Order,
4247,ASL-110,151,2023-03-24,2023-03-21,3,Production Order,
4248,ASL-110,50,2023-03-25,2023-03-22,3,Production Order,
4249,ASL-110,41,2023-03-26,2023-03-23,3,Production Order,
4250,ASL-110,45,2023-03-28,2023-03-25,3,Production Order,
4251,ASL-110,55,2023-03-30,2023-03-27,3,Production Order,
4252,ASL-110,156,2023-03-31,2023-03-28,3,Production Order,
4253,ASL-110,50,2023-04-01,2023-03-29,3,Production Order,
4254,ASL-110,162,2023-04-02,2023-03-30,3,Production Order,
4255,ASL-110,173,2023-04-03,2023-03-31,3,Production Order,
4256,ASL-110,102,2023-04-04,2023-04-01,3,Production Order,
4257,ASL-110,202,2023-04-06,2023-04-03,3,Production Order,
4258,ASL-110,130,2023-04-07,2023-04-04,3,Production Order,
4259,ASL-110,100,2023-04-08,2023-04-05,3,Production Order,
4260,ASL-110,50,2023-04-09,2023-04-06,3,Production Order,
4261,ASL-110,85,2023-04-11,2023-04-08,3,Production Order,
4262,ASL-110,51,2023-04-14,2023-04-11,3,Production Order,
4263,ASL-110,50,2023-04-15,2023-04-12,3,Production Order,
4264,ASL-110,109,2023-04-16,2023-04-13,3,Production Order,
4265,ASL-110,57,2023-04-17,2023-04-14,3,Production Order,
4266,ASL-110,134,2023-04-19,2023-04-16,3,Production Order,
4267,ASL-110,97,2023-04-20,2023-04-17,3,Production Order,
4268,ASL-110,48,2023-04-22,2023-04-19,3,Production Order,
4269,ASL-110,1065,2023-04-24,2023-04-21,3,Production Order,
4270,ASL-110,59,2023-04-27,2023-04-24,3,Production Order,
4271,CPK-270,44,2022-12-26,2022-12-23,3,Production Order,urgent
4272,CPK-270,48,2022-12-27,2022-12-24,3,Production Order,urgent
4273,CPK-270,160,2022-12-29,2022-12-26,3,Production Order,urgent
4274,CPK-270,52,2022-12-30,2022-12-27,3,Production Order,urgent
4275,CPK-270,52,2022-12-31,2022-12-28,3,Production Order,urgent
4276,CPK-270,36,2023-01-06,2023-01-03,3,Production Order,
4277,CPK-270,52,2023-01-09,2023-01-06,3,Production Order,
4278,CPK-270,20,2023-01-10,2023-01-07,3,Production Order,
4279,CPK-270,84,2023-01-17,2023-01-14,3,Production Order,
4280,CPK-270,64,2023-01-19,2023-01-16,3,Production Order,
4281,CPK-270,52,2023-01-21,2023-01-18,3,Production Order,
4282,CPK-270,44,2023-01-31,2023-01-28,3,Production Order,
4283,CPK-270,176,2023-02-05,2023-02-02,3,Production Order,
4284,CPK-270,44,2023-02-13,2023-02-10,3,Production Order,
4285,CPK-270,56,2023-02-19,2023-02-16,3,Production Order,
4286,CPK-270,48,2023-02-28,2023-02-25,3,Production Order,
4287,CPK-270,52,2023-03-01,2023-02-26,3,Production Order,
4288,CPK-270,52,2023-03-06,2023-03-03,3,Production Order,
4289,CPK-270,76,2023-03-22,2023-03-19,3,Production Order,
4290,CPK-270,44,2023-03-24,2023-03-21,3,Production Order,
4291,CPK-270,52,2023-03-26,2023-03-23,3,Production Order,
4292,CPK-270,52,2023-03-28,2023-03-25,3,Production Order,
4293,CPK-270,52,2023-04-01,2023-03-29,3,Production Order,
4294,CPK-270,48,2023-04-13,2023-04-10,3,Production Order,
4295,CPK-270,52,2023-04-16,2023-04-13,3,Production Order,
4296,CPK-270,104,2023-04-19,2023-04-16,3,Production Order,
4297,CPK-270,52,2023-04-22,2023-04-19,3,Production Order,
4298,CPK-113,108,2022-12-24,2022-12-21,3,Production Order,urgent
4299,CPK-113,56,2022-12-27,2022-12-24,3,Production Order,urgent
4300,CPK-113,56,2022-12-31,2022-12-28,3,Production Order,urgent
4301,CPK-113,88,2023-01-01,2022-12-29,3,Production Order,urgent
4302,CPK-113,56,2023-01-03,2022-12-31,3,Production Order,urgent
4303,CPK-113,40,2023-01-04,2023-01-01,3,Production Order,urgent
4304,CPK-113,52,2023-01-08,2023-01-05,3,Production Order,
4305,CPK-113,56,2023-01-09,2023-01-06,3,Production Order,
4306,CPK-113,52,2023-01-10,2023-01-07,3,Production Order,
4307,CPK-113,8,2023-01-13,2023-01-10,3,Production Order,
4308,CPK-113,52,2023-01-14,2023-01-11,3,Production Order,
4309,CPK-113,116,2023-01-17,2023-01-14,3,Production Order,
4310,CPK-113,48,2023-01-19,2023-01-16,3,Production Order,
4311,CPK-113,44,2023-01-20,2023-01-17,3,Production Order,
4312,CPK-113,52,2023-01-22,2023-01-19,3,Production Order,
4313,CPK-113,40,2023-01-23,2023-01-20,3,Production Order,
4314,CPK-113,40,2023-01-26,2023-01-23,3,Production Order,
4315,CPK-113,52,2023-01-30,2023-01-27,3,Production Order,
4316,CPK-113,48,2023-01-31,2023-01-28,3,Production Order,
4317,CPK-113,104,2023-02-02,2023-01-30,3,Production Order,
4318,CPK-113,60,2023-02-05,2023-02-02,3,Production Order,
4319,CPK-113,80,2023-02-09,2023-02-06,3,Production Order,
4320,CPK-113,52,2023-02-11,2023-02-08,3,Production Order,
4321,CPK-113,36,2023-02-15,2023-02-12,3,Production Order,
4322,CPK-113,96,2023-02-18,2023-02-15,3,Production Order,
4323,CPK-113,52,2023-02-19,2023-02-16,3,Production Order,
4324,CPK-113,48,2023-02-21,2023-02-18,3,Production Order,
4325,CPK-113,104,2023-02-25,2023-02-22,3,Production Order,
4326,CPK-113,84,2023-02-26,2023-02-23,3,Production Order,
4327,CPK-113,52,2023-03-05,2023-03-02,3,Production Order,
4328,CPK-113,52,2023-03-06,2023-03-03,3,Production Order,
4329,CPK-113,108,2023-03-08,2023-03-05,3,Production Order,
4330,CPK-113,48,2023-03-09,2023-03-06,3,Production Order,
4331,CPK-113,60,2023-03-11,2023-03-08,3,Production Order,
4332,CPK-113,60,2023-03-17,2023-03-14,3,Production Order,
4333,CPK-113,56,2023-03-19,2023-03-16,3,Production Order,
4334,CPK-113,56,2023-03-20,2023-03-17,3,Production Order,
4335,CPK-113,48,2023-03-24,2023-03-21,3,Production Order,
4336,CPK-113,48,2023-03-28,2023-03-25,3,Production Order,
4337,CPK-113,68,2023-04-02,2023-03-30,3,Production Order,
4338,CPK-113,52,2023-04-04,2023-04-01,3,Production Order,
4339,CPK-113,96,2023-04-06,2023-04-03,3,Production Order,
4340,CPK-113,52,2023-04-07,2023-04-04,3,Production Order,
4341,CPK-113,52,2023-04-08,2023-04-05,3,Production Order,
4342,CPK-113,48,2023-04-09,2023-04-06,3,Production Order,
4343,CPK-113,52,2023-04-11,2023-04-08,3,Production Order,
4344,CPK-113,48,2023-04-15,2023-04-12,3,Production Order,
4345,CPK-113,60,2023-04-19,2023-04-16,3,Production Order,
4346,CPK-113,52,2023-04-20,2023-04-17,3,Production Order,
4347,MIB-114,210,2022-12-27,2022-10-28,60,Production Order,urgent
4348,MIB-114,50,2022-12-31,2022-11-01,60,Production Order,urgent
4349,MIB-114,50,2023-01-01,2022-11-02,60,Production Order,urgent
4350,MIB-114,50,2023-01-10,2022-11-11,60,Production Order,urgent
4351,CPK-220,192,2022-12-29,2022-12-26,3,Production Order,urgent
4352,CPK-220,480,2022-12-31,2022-12-28,3,Production Order,urgent
4353,CPK-220,104,2023-01-04,2023-01-01,3,Production Order,urgent
4354,CPK-220,100,2023-01-05,2023-01-02,3,Production Order,
4355,CPK-220,48,2023-01-06,2023-01-03,3,Production Order,
4356,CPK-220,52,2023-01-07,2023-01-04,3,Production Order,
4357,CPK-220,20,2023-01-09,2023-01-06,3,Production Order,
4358,CPK-220,40,2023-01-13,2023-01-10,3,Production Order,
4359,CPK-220,100,2023-01-14,2023-01-11,3,Production Order,
4360,CPK-220,52,2023-01-19,2023-01-16,3,Production Order,
4361,CPK-220,52,2023-01-21,2023-01-18,3,Production Order,
4362,CPK-220,52,2023-01-23,2023-01-20,3,Production Order,
4363,CPK-220,56,2023-01-24,2023-01-21,3,Production Order,
4364,CPK-220,60,2023-01-28,2023-01-25,3,Production Order,
4365,CPK-220,56,2023-01-29,2023-01-26,3,Production Order,
4366,CPK-220,52,2023-02-03,2023-01-31,3,Production Order,
4367,CPK-220,52,2023-02-05,2023-02-02,3,Production Order,
4368,CPK-220,56,2023-02-11,2023-02-08,3,Production Order,
4369,CPK-220,52,2023-02-15,2023-02-12,3,Production Order,
4370,CPK-220,100,2023-02-22,2023-02-19,3,Production Order,
4371,CPK-220,100,2023-02-23,2023-02-20,3,Production Order,
4372,CPK-220,116,2023-02-24,2023-02-21,3,Production Order,
4373,CPK-220,48,2023-02-25,2023-02-22,3,Production Order,
4374,CPK-220,136,2023-03-02,2023-02-27,3,Production Order,
4375,CPK-220,48,2023-03-03,2023-02-28,3,Production Order,
4376,CPK-220,52,2023-03-04,2023-03-01,3,Production Order,
4377,CPK-220,48,2023-03-07,2023-03-04,3,Production Order,
4378,CPK-220,164,2023-03-09,2023-03-06,3,Production Order,
4379,CPK-220,100,2023-03-10,2023-03-07,3,Production Order,
4380,CPK-220,48,2023-03-12,2023-03-09,3,Production Order,
4381,CPK-220,52,2023-03-13,2023-03-10,3,Production Order,
4382,CPK-220,48,2023-03-17,2023-03-14,3,Production Order,
4383,CPK-220,52,2023-03-19,2023-03-16,3,Production Order,
4384,CPK-220,52,2023-03-20,2023-03-17,3,Production Order,
4385,CPK-220,48,2023-03-22,2023-03-19,3,Production Order,
4386,CPK-220,52,2023-03-27,2023-03-24,3,Production Order,
4387,CPK-220,100,2023-03-28,2023-03-25,3,Production Order,
4388,CPK-220,48,2023-04-04,2023-04-01,3,Production Order,
4389,CPK-220,52,2023-04-05,2023-04-02,3,Production Order,
4390,CPK-220,160,2023-04-06,2023-04-03,3,Production Order,
4391,CPK-220,64,2023-04-07,2023-04-04,3,Production Order,
4392,CPK-220,52,2023-04-08,2023-04-05,3,Production Order,
4393,CPK-220,100,2023-04-10,2023-04-07,3,Production Order,
4394,CPK-220,132,2023-04-11,2023-04-08,3,Production Order,
4395,CPK-220,100,2023-04-12,2023-04-09,3,Production Order,
4396,CPK-220,48,2023-04-13,2023-04-10,3,Production Order,
4397,CPK-220,52,2023-04-15,2023-04-12,3,Production Order,
4398,CPK-220,52,2023-04-18,2023-04-15,3,Production Order,
4399,CPK-220,48,2023-04-19,2023-04-16,3,Production Order,
4400,CPK-220,52,2023-04-20,2023-04-17,3,Production Order,
4401,CPK-220,56,2023-04-21,2023-04-18,3,Production Order,
4402,CPK-220,60,2023-04-23,2023-04-20,3,Production Order,
4403,CPK-210,92,2022-12-24,2022-12-21,3,Production Order,urgent
4404,CPK-210,188,2022-12-25,2022-12-22,3,Production Order,urgent
4405,CPK-210,184,2022-12-27,2022-12-24,3,Production Order,urgent
4406,CPK-210,156,2022-12-31,2022-12-28,3,Production Order,urgent
4407,CPK-210,88,2023-01-01,2022-12-29,3,Production Order,urgent
4408,CPK-210,52,2023-01-02,2022-12-30,3,Production Order,urgent
4409,CPK-210,104,2023-01-03,2022-12-31,3,Production Order,urgent
4410,CPK-210,40,2023-01-04,2023-01-01,3,Production Order,urgent
4411,CPK-210,52,2023-01-08,2023-01-05,3,Production Order,
4412,CPK-210,56,2023-01-09,2023-01-06,3,Production Order,
4413,CPK-210,100,2023-01-10,2023-01-07,3,Production Order,
4414,CPK-210,64,2023-01-13,2023-01-10,3,Production Order,
4415,CPK-210,112,2023-01-14,2023-01-11,3,Production Order,
4416,CPK-210,48,2023-01-15,2023-01-12,3,Production Order,
4417,CPK-210,172,2023-01-17,2023-01-14,3,Production Order,
4418,CPK-210,52,2023-01-19,2023-01-16,3,Production Order,
4419,CPK-210,100,2023-01-20,2023-01-17,3,Production Order,
4420,CPK-210,52,2023-01-22,2023-01-19,3,Production Order,
4421,CPK-210,104,2023-01-23,2023-01-20,3,Production Order,
4422,CPK-210,60,2023-01-24,2023-01-21,3,Production Order,
4423,CPK-210,52,2023-01-25,2023-01-22,3,Production Order,
4424,CPK-210,40,2023-01-26,2023-01-23,3,Production Order,
4425,CPK-210,72,2023-01-28,2023-01-25,3,Production Order,
4426,CPK-210,56,2023-01-30,2023-01-27,3,Production Order,
4427,CPK-210,48,2023-01-31,2023-01-28,3,Production Order,
4428,CPK-210,124,2023-02-01,2023-01-29,3,Production Order,
4429,CPK-210,160,2023-02-02,2023-01-30,3,Production Order,
4430,CPK-210,60,2023-02-05,2023-02-02,3,Production Order,
4431,CPK-210,60,2023-02-07,2023-02-04,3,Production Order,
4432,CPK-210,44,2023-02-08,2023-02-05,3,Production Order,
4433,CPK-210,84,2023-02-09,2023-02-06,3,Production Order,
4434,CPK-210,104,2023-02-11,2023-02-08,3,Production Order,
4435,CPK-210,116,2023-02-14,2023-02-11,3,Production Order,
4436,CPK-210,36,2023-02-15,2023-02-12,3,Production Order,
4437,CPK-210,36,2023-02-16,2023-02-13,3,Production Order,
4438,CPK-210,148,2023-02-18,2023-02-15,3,Production Order,
4439,CPK-210,100,2023-02-19,2023-02-16,3,Production Order,
4440,CPK-210,116,2023-02-20,2023-02-17,3,Production Order,
4441,CPK-210,48,2023-02-21,2023-02-18,3,Production Order,
4442,CPK-210,48,2023-02-22,2023-02-19,3,Production Order,
4443,CPK-210,104,2023-02-25,2023-02-22,3,Production Order,
4444,CPK-210,136,2023-02-26,2023-02-23,3,Production Order,
4445,CPK-210,116,2023-02-27,2023-02-24,3,Production Order,
4446,CPK-210,88,2023-02-28,2023-02-25,3,Production Order,
4447,CPK-210,52,2023-03-03,2023-02-28,3,Production Order,
4448,CPK-210,80,2023-03-04,2023-03-01,3,Production Order,
4449,CPK-210,164,2023-03-05,2023-03-02,3,Production Order,
4450,CPK-210,100,2023-03-06,2023-03-03,3,Production Order,
4451,CPK-210,108,2023-03-08,2023-03-05,3,Production Order,
4452,CPK-210,52,2023-03-09,2023-03-06,3,Production Order,
4453,CPK-210,92,2023-03-11,2023-03-08,3,Production Order,
4454,CPK-210,48,2023-03-13,2023-03-10,3,Production Order,
4455,CPK-210,52,2023-03-15,2023-03-12,3,Production Order,
4456,CPK-210,48,2023-03-16,2023-03-13,3,Production Order,
4457,CPK-210,108,2023-03-17,2023-03-14,3,Production Order,
4458,CPK-210,52,2023-03-18,2023-03-15,3,Production Order,
4459,CPK-210,56,2023-03-19,2023-03-16,3,Production Order,
4460,CPK-210,56,2023-03-20,2023-03-17,3,Production Order,
4461,CPK-210,48,2023-03-23,2023-03-20,3,Production Order,
4462,CPK-210,152,2023-03-24,2023-03-21,3,Production Order,
4463,CPK-210,48,2023-03-25,2023-03-22,3,Production Order,
4464,CPK-210,48,2023-03-28,2023-03-25,3,Production Order,
4465,CPK-210,52,2023-03-30,2023-03-27,3,Production Order,
4466,CPK-210,96,2023-03-31,2023-03-28,3,Production Order,
4467,CPK-210,48,2023-04-01,2023-03-29,3,Production Order,
4468,CPK-210,164,2023-04-02,2023-03-30,3,Production Order,
4469,CPK-210,172,2023-04-03,2023-03-31,3,Production Order,
4470,CPK-210,100,2023-04-04,2023-04-01,3,Production Order,
4471,CPK-210,204,2023-04-06,2023-04-03,3,Production Order,
4472,CPK-210,128,2023-04-07,2023-04-04,3,Production Order,
4473,CPK-210,100,2023-04-08,2023-04-05,3,Production Order,
4474,CPK-210,52,2023-04-09,2023-04-06,3,Production Order,
4475,CPK-210,84,2023-04-11,2023-04-08,3,Production Order,
4476,CPK-210,52,2023-04-14,2023-04-11,3,Production Order,
4477,CPK-210,48,2023-04-15,2023-04-12,3,Production Order,
4478,CPK-210,112,2023-04-16,2023-04-13,3,Production Order,
4479,CPK-210,56,2023-04-17,2023-04-14,3,Production Order,
4480,CPK-210,96,2023-04-19,2023-04-16,3,Production Order,
4481,CPK-210,96,2023-04-20,2023-04-17,3,Production Order,
4482,CPK-210,48,2023-04-22,2023-04-19,3,Production Order,
4483,RIM-700,400,2022-12-31,2022-12-24,7,Production Order,urgent
4484,RIM-700,98,2023-01-03,2022-12-27,7,Production Order,urgent
4485,RIM-700,100,2023-01-04,2022-12-28,7,Production Order,urgent
4486,RIM-700,148,2023-01-05,2022-12-29,7,Production Order,urgent
4487,RIM-700,8,2023-01-10,2023-01-03,7,Production Order,
4488,RIM-700,96,2023-01-14,2023-01-07,7,Production Order,
4489,RIM-700,8,2023-01-16,2023-01-09,7,Production Order,
4490,RIM-700,88,2023-01-18,2023-01-11,7,Production Order,
4491,RIM-700,67,2023-01-24,2023-01-17,7,Production Order,
4492,RIM-700,98,2023-02-02,2023-01-26,7,Production Order,
4493,RIM-700,180,2023-02-13,2023-02-06,7,Production Order,
4494,RIM-700,86,2023-02-17,2023-02-10,7,Production Order,
4495,RIM-700,88,2023-02-18,2023-02-11,7,Production Order,
4496,RIM-700,114,2023-02-20,2023-02-13,7,Production Order,
4497,RIM-700,59,2023-02-25,2023-02-18,7,Production Order,
4498,RIM-700,64,2023-03-03,2023-02-24,7,Production Order,
4499,RIM-700,67,2023-03-15,2023-03-08,7,Production Order,
4500,RIM-700,48,2023-03-19,2023-03-12,7,Production Order,
4501,RIM-700,98,2023-03-20,2023-03-13,7,Production Order,
4502,RIM-700,130,2023-03-23,2023-03-16,7,Production Order,
4503,RIM-700,122,2023-03-26,2023-03-19,7,Production Order,
4504,RIM-700,102,2023-03-27,2023-03-20,7,Production Order,
4505,RIM-700,128,2023-04-16,2023-04-09,7,Production Order,
4506,RIM-700,92,2023-04-20,2023-04-13,7,Production Order,
4507,RIM-700,94,2023-04-25,2023-04-18,7,Production Order,
4508,RIM-700,41,2023-04-26,2023-04-19,7,Production Order,
4509,MIB-115,200,2022-12-27,2022-10-28,60,Production Order,urgent
4510,MIB-115,100,2022-12-28,2022-10-29,60,Production Order,urgent
4511,MIB-115,90,2022-12-29,2022-10-30,60,Production Order,urgent
4512,MIB-115,210,2022-12-30,2022-10-31,60,Production Order,urgent
4513,MIB-115,160,2022-12-31,2022-11-01,60,Production Order,urgent
4514,MIB-115,120,2023-01-01,2022-11-02,60,Production Order,urgent
4515,MIB-115,110,2023-01-02,2022-11-03,60,Production Order,urgent
4516,MIB-115,100,2023-01-03,2022-11-04,60,Production Order,urgent
4517,MIB-115,110,2023-01-04,2022-11-05,60,Production Order,urgent
4518,MIB-115,30,2023-01-06,2022-11-07,60,Production Order,urgent
